iter	Logloss
353	0.002750977595
354	0.002746739486
355	0.002742506475
356	0.002740389075
357	0.002739219664
358	0.002729276664
359	0.002724495518
360	0.002722652395
361	0.002721595028
362	0.002721108204
363	0.002711694529
364	0.00271070852
365	0.002708084073
366	0.00270411115
367	0.00270158363
368	0.002699730591
369	0.002697278636
370	0.002696213437
371	0.002693100657
372	0.002682600576
373	0.002681103124
374	0.002680574949
375	0.002675772163
376	0.002669669574
377	0.002664295149
378	0.002661532601
379	0.002651878724
380	0.0026491207
381	0.002648507506
382	0.002639455364
383	0.002639281037
384	0.002636953485
385	0.00263669016
386	0.002635599804
387	0.002633516241
388	0.002632320901
389	0.002629342114
390	0.002625781051
391	0.002624042019
392	0.002622471128
393	0.002621426594
394	0.002619248861
395	0.002617319594
396	0.002616630482
397	0.002614903335
398	0.002614094831
399	0.002607320608
400	0.002605369748
401	0.002604334632
402	0.002599760404
403	0.002599440392
404	0.002598974526
405	0.002595693527
406	0.00259469259
407	0.002593007177
408	0.002591254889
409	0.002585853426
410	0.002573826333
411	0.002571475345
412	0.002569045078
413	0.002568232031
414	0.002567638682
415	0.00256658741
416	0.002563502487
417	0.002554902607
418	0.002554530568
419	0.002553812782
420	0.002551810251
421	0.00254933388
422	0.002547507823
423	0.002547045941
424	0.002546650813
425	0.002545873309
426	0.002527078512
427	0.002526411992
428	0.00252512905
429	0.002518084663
430	0.00251622415
431	0.002511089764
432	0.002507396277
433	0.002507098211
434	0.002497821965
435	0.002497429815
436	0.002496856972
437	0.00249580259
438	0.002494650215
439	0.002493264927
440	0.002492273494
441	0.002489289542
442	0.002488297832
443	0.002485290855
444	0.002484631964
445	0.002482267244
446	0.002479593515
447	0.002478794296
448	0.002477591452
449	0.002476816338
450	0.00246573469
451	0.002458684128
452	0.002457499052
453	0.002457281586
454	0.002455147614
455	0.002441061381
456	0.002440339331
457	0.002433357194
458	0.002429021229
459	0.002427081409
460	0.002426343295
461	0.00242444764
462	0.002423983018
463	0.002423907886
464	0.002423029762
465	0.002420324336
466	0.002417832962
467	0.002412712995
468	0.002404658317
469	0.002402482771
470	0.002401931287
471	0.002400681352
472	0.002399549135
473	0.002398517738
474	0.002396680315
475	0.002394776808
476	0.002376572823
477	0.002371654981
478	0.002370404881
479	0.002369403816
480	0.002366781108
481	0.002365104752
482	0.002362013664
483	0.002360846424
484	0.002360135526
485	0.002359354783
486	0.002352660448
487	0.002352058587
488	0.002349190717
489	0.002347429774
490	0.002346221017
491	0.002345966294
492	0.002345906001
493	0.002328966236
494	0.002327450209
495	0.00232665736
496	0.002326314288
497	0.002325731415
498	0.002320310804
499	0.002317310226
500	0.002305069596
501	0.002300610168
502	0.002296891757
503	0.002293608347
504	0.002292228158
505	0.002291645336
506	0.002291339997
507	0.002289130219
508	0.002287090036
509	0.002283600981
510	0.002281812222
511	0.002279068574
512	0.002273385422
513	0.002269388903
514	0.002268945952
515	0.002267410076
516	0.002264655383
517	0.002259987245
518	0.002258395301
519	0.002256660734
520	0.002254296657
521	0.002253814112
522	0.002253349258
523	0.002252791441
524	0.002252494422
525	0.002252087247
526	0.002249667548
527	0.002246023443
528	0.002245345774
529	0.002242357142
530	0.002240155705
531	0.002239693534
532	0.002238906856
533	0.002237621025
534	0.002235726112
535	0.002227749392
536	0.002220936595
537	0.0022203544
538	0.002219742859
539	0.002216749942
540	0.002216141955
541	0.002210949683
542	0.002208705385
543	0.002208219825
544	0.00220462718
545	0.002203704946
546	0.00220333713
547	0.002201564705
548	0.002198696845
549	0.002195485752
550	0.002188951418
551	0.002188550404
552	0.002187148065
553	0.002182093301
554	0.002181070633
555	0.002178189134
556	0.00217768094
557	0.00217727322
558	0.002176614075
559	0.002173235344
560	0.002172842814
561	0.002172105335
562	0.002166627563
563	0.002162709761
564	0.00216256815
565	0.002161811192
566	0.002160586998
567	0.002160268644
568	0.002158563843
569	0.002157148979
570	0.00215513461
571	0.002155039323
572	0.002154564675
573	0.002147404368
574	0.002146018112
575	0.00214169992
576	0.002141507028
577	0.002138464256
578	0.00213413658
579	0.002134048983
580	0.002131511729
581	0.002131435101
582	0.002128475479
583	0.002126929133
584	0.002126550606
585	0.002124307332
586	0.002123147777
587	0.002119914799
588	0.002117276041
589	0.002115785464
590	0.00211403341
591	0.002112766686
592	0.002112033855
593	0.002111452656
594	0.002110345347
595	0.002109171251
596	0.002108110567
597	0.002106917627
598	0.002106172541
599	0.002105576049
600	0.00210497532
601	0.002097119632
602	0.002096534053
603	0.002092946642
604	0.00209132516
605	0.002090657347
606	0.002090303359
607	0.002089223901
608	0.002087467133
609	0.002087360433
610	0.002087214572
611	0.002086374133
612	0.002084866316
613	0.002084140483
614	0.002083854611
615	0.002083607332
616	0.002082087924
617	0.002081003684
618	0.002077007697
619	0.002075379296
620	0.002074538297
621	0.00207305228
622	0.002071095144
623	0.002070640581
624	0.002069875995
625	0.002067596968
626	0.00206725436
627	0.002065863481
628	0.00206302164
629	0.002062631273
630	0.00206066106
631	0.002059666932
632	0.002059455584
633	0.002059324673
634	0.002058286714
635	0.002055136734
636	0.002054170379
637	0.002054115113
638	0.002053821463
639	0.002053390339
640	0.002047616338
641	0.002046968402
642	0.002045267521
643	0.002033111254
644	0.002022210256
645	0.002020064204
646	0.002018791552
647	0.002017993512
648	0.002016304521
649	0.002014728088
650	0.002013890045
651	0.002012595925
652	0.00201169682
653	0.002011318081
654	0.002010262399
655	0.00200978234
656	0.002008973533
657	0.002008447626
658	0.00200699845
659	0.00200547022
660	0.002005413913
661	0.002005272783
662	0.002003856173
663	0.002002621465
664	0.002002007659
665	0.002001507249
666	0.001999392431
667	0.001997246652
668	0.001995586854
669	0.001993932149
670	0.001992317886
671	0.001990502875
672	0.001989464154
673	0.001988295879
674	0.001987659079
675	0.001987263486
676	0.001984193303
677	0.001983802003
678	0.001982664397
679	0.001977324303
680	0.001975631824
681	0.001975041707
682	0.001974759536
683	0.00197287305
684	0.001972258398
685	0.001971072936
686	0.001970866222
687	0.001969899766
688	0.001968995178
689	0.001968195805
690	0.00196679019
691	0.001965962931
692	0.001965029535
693	0.001963617992
694	0.001961957582
695	0.00196171093
696	0.001958344122
697	0.001957737428
698	0.00195493649
699	0.00195134939
700	0.001951141992
701	0.001949940743
702	0.001947478392
703	0.001946206586
704	0.001942469971
705	0.001940899247
706	0.001937788932
707	0.00193728467
708	0.001935969701
709	0.001935806307
710	0.001935305421
711	0.001935089371
712	0.001934308639
713	0.001933154889
714	0.001932393485
715	0.001931669399
716	0.001931155158
717	0.001931100756
718	0.001930472174
719	0.001929988464
720	0.001928827287
721	0.001927506833
722	0.001925828132
723	0.001925439508
724	0.001925094748
725	0.001924075548
726	0.001923683786
727	0.001922718324
728	0.001919168977
729	0.001918255993
730	0.001917827974
731	0.001917038467
732	0.001916604033
733	0.001915757253
734	0.001913350136
735	0.001911517574
736	0.001910643457
737	0.001910215592
738	0.001908451753
739	0.001907800501
740	0.001907371231
741	0.001906217156
742	0.001899730876
743	0.001898703315
744	0.001898050082
745	0.001897681415
746	0.001889712316
747	0.001889051946
748	0.001888546593
749	0.001887163477
750	0.001884199888
751	0.001882616791
752	0.001881906162
753	0.001876766458
754	0.001875465205
755	0.001874880763
756	0.001873103429
757	0.00187252968
758	0.001870870947
759	0.001868357279
760	0.001866640013
761	0.001864661151
762	0.001863286488
763	0.001861143389
764	0.001861088101
765	0.001860552327
766	0.001860305198
767	0.001856106363
768	0.001855008222
769	0.001854279488
770	0.001853747931
771	0.001853356925
772	0.001852639904
773	0.001849776042
774	0.001849245363
775	0.001843419381
776	0.001843032531
777	0.001839330138
778	0.001839258232
779	0.001838258922
780	0.001837638235
781	0.001836892967
782	0.001836676684
783	0.001834582805
784	0.001834099455
785	0.001833641121
786	0.001832699857
787	0.001830176599
788	0.00182863991
789	0.001828337969
790	0.001827223516
791	0.001825635419
792	0.001821994581
793	0.001820458872
794	0.001820409705
795	0.001818721238
796	0.001816405371
797	0.001814757421
798	0.001814165119
799	0.001813838708
800	0.001812333358
801	0.001812142346
802	0.001811747018
803	0.00180746006
804	0.001805962752
805	0.001805806531
806	0.001804730008
807	0.001802237928
808	0.001801985876
809	0.001801337298
810	0.001800273699
811	0.001799647071
812	0.001798260067
813	0.001798042467
814	0.001797330774
815	0.001797181291
816	0.001796934365
817	0.001796497284
818	0.001796100641
819	0.001794511222
820	0.001793479167
821	0.001793405066
822	0.001792706235
823	0.001792127648
824	0.001787330133
825	0.001786608801
826	0.001785918041
827	0.001784130617
828	0.001783177121
829	0.001782837029
830	0.001782612965
831	0.001779688157
832	0.001778120351
833	0.001774278025
834	0.001774202683
835	0.001774058743
836	0.001772796092
837	0.001769658963
838	0.001769584331
839	0.001768536377
840	0.001767692963
841	0.001766621734
842	0.001764673191
843	0.001763597681
844	0.001763061307
845	0.001762964905
846	0.001762757118
847	0.001761504033
848	0.001760129563
849	0.001758254539
850	0.001757887855
851	0.00175693028
852	0.001756070984
853	0.001755990072
854	0.001755072462
855	0.001751721511
856	0.001751464501
857	0.001748915144
858	0.001747253513
859	0.001747075467
860	0.001746558383
861	0.001742581129
862	0.001741254457
863	0.00174029855
864	0.001739461338
865	0.001726054616
866	0.001725766935
867	0.001725569966
868	0.001724763267
869	0.001724465637
870	0.001723153307
871	0.001722429078
872	0.001721387399
873	0.001721294119
874	0.001717343667
875	0.001716767277
876	0.001715924443
877	0.001714542249
878	0.001713733731
879	0.001712885115
880	0.001705470128
881	0.001704947329
882	0.001704630873
883	0.001701411417
884	0.001700842446
885	0.001700660861
886	0.001700406088
887	0.001700104852
888	0.001698353174
889	0.001698041064
890	0.001696116232
891	0.001694566272
892	0.001683994189
893	0.001683336718
894	0.00168240045
895	0.001681744079
896	0.001680512445
897	0.001679228804
898	0.001679152065
899	0.001678726641
900	0.001676789605
901	0.001671975728
902	0.001666715298
903	0.001664620694
904	0.001663551543
905	0.001663298835
906	0.00166156445
907	0.00166138656
908	0.001659306965
909	0.00165895752
910	0.001658218062
911	0.001657863233
912	0.001656651447
913	0.001654421706
914	0.001653106258
915	0.001652512365
916	0.001651063232
917	0.00165085803
918	0.001650098876
919	0.001649621392
920	0.001648294786
921	0.001647077921
922	0.001645677718
923	0.001645368543
924	0.001643927864
925	0.001641243334
926	0.001640682139
927	0.001638996661
928	0.001638890085
929	0.001638302705
930	0.001637206677
931	0.001634293364
932	0.001632442762
933	0.001632019395
934	0.001630916635
935	0.001630226608
936	0.001629008694
937	0.001628224301
938	0.001625218575
939	0.001624718138
940	0.001623743964
941	0.001622968696
942	0.001621832971
943	0.001620921132
944	0.001619991713
945	0.001617797549
946	0.001616948771
947	0.001616552969
948	0.001615249506
949	0.001613539993
950	0.001611838144
951	0.001611436839
952	0.001607452445
953	0.001606633079
954	0.001606338083
955	0.00160573176
956	0.001605367049
957	0.001604449614
958	0.001604279112
959	0.001602892368
960	0.001602363165
961	0.001601677251
962	0.001601416696
963	0.001597766088
964	0.001597528506
965	0.001597159948
966	0.001594749024
967	0.001592964989
968	0.0015913259
969	0.001591267846
970	0.001584461346
971	0.001581086343
972	0.001580914443
973	0.001577564859
974	0.00157649979
975	0.001575703933
976	0.001574183881
977	0.001572514256
978	0.001572461521
979	0.001571640595
980	0.001571547062
981	0.001571154257
982	0.001570461149
983	0.001570150726
984	0.001567983817
985	0.001567885213
986	0.001563987795
987	0.001562842707
988	0.001562105632
989	0.001559283246
990	0.001558841738
991	0.001558716498
992	0.001557958557
993	0.001557446262
994	0.001557335987
995	0.001557260793
996	0.001555239058
997	0.001553533942
998	0.001553100457
999	0.001552710703
1000	0.001552360619
1001	0.001550391681
1002	0.001549627357
1003	0.001548237333
1004	0.001548189219
1005	0.001547960932
1006	0.001546507063
1007	0.00154600741
1008	0.001545273766
1009	0.001544935414
1010	0.001544074578
1011	0.001543004805
1012	0.001540814849
1013	0.001540527454
1014	0.001540252473
1015	0.001539611219
1016	0.001538682835
1017	0.001534605421
1018	0.001533235778
1019	0.001532398785
1020	0.001531777206
1021	0.001530859924
1022	0.00153053302
1023	0.001529955405
1024	0.001529570788
1025	0.001528539057
1026	0.001526910151
1027	0.001525212808
1028	0.0015245283
1029	0.001523848664
1030	0.001523347199
1031	0.00152287828
1032	0.001522359932
1033	0.001521923629
1034	0.001521006299
1035	0.001520522141
1036	0.0015203131
1037	0.001520183082
1038	0.001519975718
1039	0.001519866095
1040	0.001519505956
1041	0.001518363455
1042	0.001518040022
1043	0.001517924199
1044	0.001516878667
1045	0.001515831359
1046	0.001511659503
1047	0.001510418444
1048	0.001509782543
1049	0.001508921186
1050	0.001505736117
1051	0.001505362489
1052	0.00150462825
1053	0.001503709053
1054	0.001502687741
1055	0.001502568921
1056	0.001498953686
1057	0.001496897344
1058	0.001493840078
1059	0.001489974285
1060	0.001488134489
1061	0.001486910202
1062	0.001486334452
1063	0.00148606644
1064	0.00148475264
1065	0.001484105509
1066	0.001483704632
1067	0.001482637881
1068	0.001482073448
1069	0.001481058682
1070	0.001480678053
1071	0.001480025975
1072	0.001478788253
1073	0.001476391438
1074	0.001474969955
1075	0.001474419311
1076	0.001474039409
1077	0.001473575377
1078	0.001473192087
1079	0.001472405326
1080	0.001472227481
1081	0.001470561872
1082	0.001470472124
1083	0.001469522602
1084	0.001469297253
1085	0.001469285086
1086	0.00146701112
1087	0.001465706792
1088	0.001462884633
1089	0.001462245829
1090	0.001462056156
1091	0.001461084023
1092	0.001459972707
1093	0.001459910608
1094	0.001459641812
1095	0.001458859021
1096	0.001458232113
1097	0.001458005407
1098	0.00145727395
1099	0.00145654769
1100	0.001454739057
1101	0.001454070641
1102	0.001453974847
1103	0.001452627509
1104	0.001450683813
1105	0.001450537782
1106	0.001447907857
1107	0.001447670186
1108	0.001446658476
1109	0.001445320892
1110	0.001445320675
1111	0.001445164695
1112	0.00144385206
1113	0.001441177919
1114	0.001440932677
1115	0.001440628426
1116	0.001439927881
1117	0.001439831422
1118	0.001439716383
1119	0.001437855352
1120	0.00143722669
1121	0.001436988294
1122	0.001436728403
1123	0.00143591475
1124	0.001430684773
1125	0.001429050834
1126	0.001428930485
1127	0.001428772261
1128	0.001428390138
1129	0.001424657688
1130	0.001424595391
1131	0.001424351824
1132	0.001423770682
1133	0.001423408272
1134	0.00142314035
1135	0.001422125213
1136	0.001421915259
1137	0.001421719951
1138	0.001420536217
1139	0.001420419197
1140	0.001419607864
1141	0.001416278729
1142	0.001412675797
1143	0.001411502074
1144	0.001411188748
1145	0.001410206319
1146	0.001409646721
1147	0.001408925774
1148	0.001408705255
1149	0.001408540913
1150	0.001408083001
1151	0.001405734868
1152	0.00140532185
1153	0.001402142491
1154	0.001398829499
1155	0.00139856784
1156	0.001397233433
1157	0.001397118531
1158	0.001396882812
1159	0.001395956356
1160	0.001395751397
1161	0.001394691413
1162	0.001394427898
1163	0.001393991269
1164	0.001391543437
1165	0.001391353544
1166	0.00139028155
1167	0.001387375614
1168	0.00138590742
1169	0.001385755853
1170	0.001385683053
1171	0.001383498078
1172	0.001383100029
1173	0.001382027584
1174	0.0013803199
1175	0.001379991464
1176	0.001379422003
1177	0.001379084315
1178	0.001376898952
1179	0.00137537185
1180	0.001374421196
1181	0.001374346167
1182	0.001373619748
1183	0.001373469341
1184	0.001373354248
1185	0.00137280368
1186	0.00137012187
1187	0.00137008308
1188	0.001369728604
1189	0.001368674968
1190	0.00136688082
1191	0.001365861492
1192	0.001365431161
1193	0.001363658383
1194	0.001362923824
1195	0.001362286496
1196	0.001360948287
1197	0.001359546875
1198	0.001359514898
1199	0.001359450932
1200	0.001358715758
1201	0.001352872027
1202	0.001352202804
1203	0.00135016076
1204	0.001348732537
1205	0.001348695862
1206	0.001348514197
1207	0.001347173736
1208	0.00134674926
1209	0.001346657023
1210	0.001345899917
1211	0.001345615421
1212	0.001341808979
1213	0.001337859544
1214	0.001337793631
1215	0.001336725141
1216	0.001335628066
1217	0.001335333381
1218	0.001332645255
1219	0.001332503443
1220	0.001332309408
1221	0.001332109668
1222	0.001331008261
1223	0.001330385649
1224	0.001329209635
1225	0.001327839017
1226	0.001327308496
1227	0.001326545818
1228	0.001326463175
1229	0.001321516753
1230	0.001321373225
1231	0.001319793602
1232	0.001319456382
1233	0.001318932051
1234	0.001318813086
1235	0.001318520588
1236	0.001318111897
1237	0.001316567764
1238	0.001316274031
1239	0.001314664257
1240	0.001312264908
1241	0.001312203145
1242	0.00131189294
1243	0.001311646169
1244	0.001311389169
1245	0.001306544035
1246	0.001306102299
1247	0.001305643264
1248	0.001301591082
1249	0.001299322119
1250	0.001298750363
1251	0.001298438983
1252	0.001298052506
1253	0.001297528323
1254	0.00129722716
1255	0.001296985086
1256	0.001295958689
1257	0.00129515311
1258	0.001291696772
1259	0.00129162216
1260	0.001289909745
1261	0.001287552239
1262	0.001286011638
1263	0.001284676321
1264	0.001283250481
1265	0.001279940364
1266	0.001279840245
1267	0.001278344788
1268	0.00127641348
1269	0.001275189562
1270	0.001273140348
1271	0.001272554437
1272	0.001271623515
1273	0.001271039888
1274	0.001270958814
1275	0.001270256729
1276	0.001266328345
1277	0.001265305422
1278	0.001265166824
1279	0.001261908828
1280	0.001260817086
1281	0.001260560185
1282	0.001257704783
1283	0.00125738553
1284	0.001256912262
1285	0.001256021
1286	0.001253335141
1287	0.001253087838
1288	0.001249657368
1289	0.001249229535
1290	0.001248470048
1291	0.001248324176
1292	0.00124571058
1293	0.001245554325
1294	0.001245270163
1295	0.001242846064
1296	0.001242183701
1297	0.001241028678
1298	0.001240199231
1299	0.001239718247
1300	0.001238693671
1301	0.001236613022
1302	0.001236466893
1303	0.00123570496
1304	0.001235153004
1305	0.001232736348
1306	0.001230267701
1307	0.001229988587
1308	0.001229749268
1309	0.001229439356
1310	0.00122930819
1311	0.001228684126
1312	0.001226456422
1313	0.001226194654
1314	0.001225960969
1315	0.001224100938
1316	0.001222559293
1317	0.001222083099
1318	0.001218641936
1319	0.00121732468
1320	0.001216776527
1321	0.001216723776
1322	0.001216156227
1323	0.001212658657
1324	0.001212621745
1325	0.001211705008
1326	0.001210929676
1327	0.001209113173
1328	0.001204624653
1329	0.001204104434
1330	0.001202506261
1331	0.001198633725
1332	0.001196793025
1333	0.001193967728
1334	0.001193858073
1335	0.001192150505
1336	0.001190048264
1337	0.001189276375
1338	0.001189186522
1339	0.001187251929
1340	0.001187152937
1341	0.001183944684
1342	0.001181564846
1343	0.001181446892
1344	0.001181297741
1345	0.001179730276
1346	0.001176016095
1347	0.001175512164
1348	0.001174387561
1349	0.001173525509
1350	0.001173006988
1351	0.001172920271
1352	0.001171871424
1353	0.001170042434
1354	0.001167610904
1355	0.001167537139
1356	0.001167152471
1357	0.001164714527
1358	0.001164545631
1359	0.001164066864
1360	0.001162176747
1361	0.001161363159
1362	0.001161216815
1363	0.001158521861
1364	0.001157746425
1365	0.001157551286
1366	0.001156778562
1367	0.001156283387
1368	0.001150560035
1369	0.001149912062
1370	0.001149432676
1371	0.001148654183
1372	0.001145091798
1373	0.001144429934
1374	0.001143038637
1375	0.001142849085
1376	0.00114094104
1377	0.001139585002
1378	0.001137563443
1379	0.001137387646
1380	0.001135484028
1381	0.001133795379
1382	0.001133341559
1383	0.001131136681
1384	0.001130847131
1385	0.001129843738
1386	0.001128947223
1387	0.001127799421
1388	0.001127058031
1389	0.001126016341
1390	0.001120829254
1391	0.001120679138
1392	0.001120013755
1393	0.001119095558
1394	0.001118795969
1395	0.001118102918
1396	0.001116201053
1397	0.00111537606
1398	0.001114528459
1399	0.001114086471
1400	0.001113378671
1401	0.001109896416
1402	0.001109739837
1403	0.001107092581
1404	0.001106666153
1405	0.001106032334
1406	0.001104450551
1407	0.001104360298
1408	0.001104064902
1409	0.001103719605
1410	0.001100710463
1411	0.001100395509
1412	0.001099333798
1413	0.001098530696
1414	0.001097147603
1415	0.001096615319
1416	0.001095132268
1417	0.00109320145
1418	0.001093031948
1419	0.001092481869
1420	0.001091764534
1421	0.001091045551
1422	0.001090671796
1423	0.001090603955
1424	0.001088766608
1425	0.001087647753
1426	0.001087000098
1427	0.00108693722
1428	0.001086730567
1429	0.001086298585
1430	0.001086205773
1431	0.001085122454
1432	0.001084999899
1433	0.001081864892
1434	0.001080022347
1435	0.001079240198
1436	0.001077603194
1437	0.001077186556
1438	0.001076491631
1439	0.001075774521
1440	0.001075530626
1441	0.001074381732
1442	0.001074130507
1443	0.001071630527
1444	0.001071342386
1445	0.001070731316
1446	0.001066607539
1447	0.001066532486
1448	0.001066262516
1449	0.001066022327
1450	0.001065108269
1451	0.00106452057
1452	0.001064422688
1453	0.001063904154
1454	0.001063172363
1455	0.001060490218
1456	0.001059895568
1457	0.0010580063
1458	0.001057949173
1459	0.001057577923
1460	0.001057296073
1461	0.001056623795
1462	0.001056297817
1463	0.00105461464
1464	0.001053966092
1465	0.001053218451
1466	0.001052835433
1467	0.001052240716
1468	0.001052122459
1469	0.001051613474
1470	0.001049844394
1471	0.001047948221
1472	0.001047435686
1473	0.001047157541
1474	0.001045163521
1475	0.001044830527
1476	0.001042171351
1477	0.001039334197
1478	0.001039189545
1479	0.001038777193
1480	0.001038252213
1481	0.001033394813
1482	0.001033310965
1483	0.00103316626
1484	0.001033086877
1485	0.001032834961
1486	0.001031463146
1487	0.00103139406
1488	0.001030321258
1489	0.00103021516
1490	0.001029724497
1491	0.001029401707
1492	0.001028914297
1493	0.001027591687
1494	0.001021820899
1495	0.001021713445
1496	0.001019730012
1497	0.001019353867
